"","NVC_Class","NCells","State"
"843",7902,119049,"South Dakota"
"844",7903,1547081,"South Dakota"
"845",7904,460101,"South Dakota"
"846",7920,12141,"South Dakota"
"847",7921,36032,"South Dakota"
"848",7922,2988,"South Dakota"
"849",7923,37169,"South Dakota"
"850",7924,264884,"South Dakota"
"851",7940,2166,"South Dakota"
"852",7942,2831,"South Dakota"
"853",7943,173,"South Dakota"
"854",7944,21430,"South Dakota"
"855",7961,287,"South Dakota"
"856",7963,1443,"South Dakota"
"857",7964,66999875,"South Dakota"
"858",7965,7445774,"South Dakota"
"859",7966,2278132,"South Dakota"
"860",7967,19718961,"South Dakota"
"861",7968,12291648,"South Dakota"
"862",9314,1992,"South Dakota"
"863",9315,45351,"South Dakota"
"864",9316,232607,"South Dakota"
"865",9317,5395,"South Dakota"
"866",9318,283345,"South Dakota"
"867",9328,276419,"South Dakota"
"868",9816,14510686,"South Dakota"
"869",9817,2260921,"South Dakota"
"870",9828,137523,"South Dakota"
"871",-9999,1592958,"New Hampshire"
"872",6029,1500742,"New Hampshire"
"873",6030,114,"New Hampshire"
"874",6031,1154135,"New Hampshire"
"875",6036,60437,"New Hampshire"
"876",6043,13882464,"New Hampshire"
"877",6044,8774519,"New Hampshire"
"878",6045,5591668,"New Hampshire"
"879",6047,779687,"New Hampshire"
"880",6049,750504,"New Hampshire"
"881",6051,1521,"New Hampshire"
"882",6052,255,"New Hampshire"
"883",6054,4,"New Hampshire"
"884",6101,372121,"New Hampshire"
"885",6103,31496,"New Hampshire"
"886",6104,88016,"New Hampshire"
"887",6105,1305065,"New Hampshire"
"888",6106,270485,"New Hampshire"
"889",6129,1064,"New Hampshire"
"890",6130,61570,"New Hampshire"
"891",6189,32423,"New Hampshire"
"892",6190,1490,"New Hampshire"
"893",6194,142,"New Hampshire"
"894",6197,522,"New Hampshire"
"895",6208,28420,"New Hampshire"
"896",6209,15909,"New Hampshire"
"897",6211,73989,"New Hampshire"
"898",6212,46905,"New Hampshire"
"899",6213,12248,"New Hampshire"
"900",6220,523,"New Hampshire"
"901",6222,81,"New Hampshire"
"902",6228,149251,"New Hampshire"
"903",6230,157605,"New Hampshire"
"904",6253,19252,"New Hampshire"
"905",6292,12306,"New Hampshire"
"906",6298,3852,"New Hampshire"
"907",6310,1421,"New Hampshire"
"908",6326,7215,"New Hampshire"
"909",6450,882159,"New Hampshire"
"910",6451,465229,"New Hampshire"
"911",6501,18360,"New Hampshire"
"912",6502,1,"New Hampshire"
"913",6503,2073,"New Hampshire"
"914",6505,1,"New Hampshire"
"915",6590,61198,"New Hampshire"
"916",6593,44,"New Hampshire"
"917",6594,1396,"New Hampshire"
"918",6613,35403,"New Hampshire"
"919",6630,19182,"New Hampshire"
"920",6692,3208,"New Hampshire"
"921",6827,26808,"New Hampshire"
"922",7191,378447,"New Hampshire"
"923",7192,146951,"New Hampshire"
"924",7193,505715,"New Hampshire"
"925",7195,448,"New Hampshire"
"926",7196,72,"New Hampshire"
"927",7197,94,"New Hampshire"
"928",7198,2869,"New Hampshire"
"929",7199,1080,"New Hampshire"
"930",7200,8892,"New Hampshire"
"931",7292,1865641,"New Hampshire"
"932",7295,28757,"New Hampshire"
"933",7296,826196,"New Hampshire"
"934",7297,483332,"New Hampshire"
"935",7298,148317,"New Hampshire"
"936",7299,1636611,"New Hampshire"
"937",7905,160380,"New Hampshire"
"938",7906,391300,"New Hampshire"
"939",7907,403302,"New Hampshire"
"940",7908,342215,"New Hampshire"
"941",7909,166899,"New Hampshire"
"942",7930,204986,"New Hampshire"
"943",7931,300462,"New Hampshire"
"944",7932,618944,"New Hampshire"
"945",7933,109796,"New Hampshire"
"946",7934,288171,"New Hampshire"
"947",7951,67,"New Hampshire"
"948",7952,275120,"New Hampshire"
"949",7953,9623,"New Hampshire"
"950",7954,51389,"New Hampshire"
"951",7970,15244,"New Hampshire"
"952",7971,31,"New Hampshire"
"953",7972,1663,"New Hampshire"
"954",7973,1324,"New Hampshire"
"955",7974,160111,"New Hampshire"
"956",7975,17198,"New Hampshire"
"957",7976,2886,"New Hampshire"
"958",7977,823659,"New Hampshire"
"959",7978,215,"New Hampshire"
"960",9312,238974,"New Hampshire"
"961",9314,6138,"New Hampshire"
"962",9315,109031,"New Hampshire"
"963",9317,94016,"New Hampshire"
"964",9318,4539,"New Hampshire"
"965",9817,227670,"New Hampshire"
"966",-9999,74144048,"Maine"
"967",6029,619648,"Maine"
"968",6030,2056,"Maine"
"969",6031,552547,"Maine"
"970",6036,35418,"Maine"
"971",6043,29782811,"Maine"
"972",6044,16010019,"Maine"
"973",6045,22359450,"Maine"
"974",6047,175263,"Maine"
"975",6049,1332318,"Maine"
"976",6051,4877,"Maine"
"977",6052,57,"Maine"
"978",6054,33,"Maine"
"979",6101,678969,"Maine"
"980",6103,2,"Maine"
"981",6104,55539,"Maine"
"982",6105,2845645,"Maine"
"983",6106,4268319,"Maine"
"984",6129,127243,"Maine"
"985",6130,750416,"Maine"
"986",6189,33300,"Maine"
"987",6190,6345,"Maine"
"988",6197,1183,"Maine"
"989",6209,3664,"Maine"
"990",6211,668383,"Maine"
"991",6212,218082,"Maine"
"992",6213,2443,"Maine"
"993",6222,159,"Maine"
"994",6228,401429,"Maine"
"995",6230,549429,"Maine"
"996",6253,25663,"Maine"
"997",6254,64946,"Maine"
"998",6255,21443,"Maine"
"999",6292,16834,"Maine"
"1000",6309,18,"Maine"
"1001",6310,1408,"Maine"
"1002",6326,11822,"Maine"
"1003",6450,1564643,"Maine"
"1004",6451,607828,"Maine"
"1005",6501,38380,"Maine"
"1006",6502,1,"Maine"
"1007",6503,1,"Maine"
"1008",6590,51415,"Maine"
"1009",6593,30,"Maine"
"1010",6613,2787,"Maine"
"1011",6630,82569,"Maine"
"1012",6692,6004,"Maine"
"1013",6827,28566,"Maine"
"1014",7191,1045357,"Maine"
"1015",7192,538926,"Maine"
"1016",7193,1575611,"Maine"
"1017",7195,505,"Maine"
"1018",7196,77,"Maine"
"1019",7197,103,"Maine"
"1020",7198,8289,"Maine"
"1021",7199,4422,"Maine"
"1022",7200,28036,"Maine"
"1023",7292,13554692,"Maine"
"1024",7295,32270,"Maine"
"1025",7296,807032,"Maine"
"1026",7297,283498,"Maine"
"1027",7298,110438,"Maine"
"1028",7299,1589033,"Maine"
"1029",7905,168382,"Maine"
"1030",7906,632769,"Maine"
"1031",7907,558156,"Maine"
"1032",7908,463724,"Maine"
"1033",7909,376568,"Maine"
"1034",7930,228434,"Maine"
"1035",7931,398863,"Maine"
"1036",7932,418798,"Maine"
"1037",7933,195943,"Maine"
"1038",7934,425885,"Maine"
"1039",7951,285,"Maine"
"1040",7952,176061,"Maine"
"1041",7953,9276,"Maine"
"1042",7954,37033,"Maine"
"1043",7970,9073,"Maine"
"1044",7971,2,"Maine"
"1045",7972,239515,"Maine"
"1046",7974,575099,"Maine"
"1047",7975,421729,"Maine"
"1048",7976,4115,"Maine"
"1049",7977,1379970,"Maine"
"1050",7978,3021,"Maine"
"1051",7979,11,"Maine"
"1052",9312,203683,"Maine"
"1053",9314,12941,"Maine"
"1054",9315,242103,"Maine"
"1055",9317,331041,"Maine"
"1056",9318,8264,"Maine"
"1057",9817,642267,"Maine"
"1058",-9999,3022806,"Vermont"
"1059",6029,17682,"Vermont"
"1060",6030,27631,"Vermont"
"1061",6031,287851,"Vermont"
"1062",6032,13,"Vermont"
"1063",6036,176062,"Vermont"
"1064",6043,17657700,"Vermont"
"1065",6044,6717485,"Vermont"
"1066",6045,3839318,"Vermont"
"1067",6047,226378,"Vermont"
"1068",6049,379629,"Vermont"
"1069",6052,31054,"Vermont"
"1070",6054,3982,"Vermont"
"1071",6098,96011,"Vermont"
"1072",6101,291143,"Vermont"
"1073",6103,39358,"Vermont"
"1074",6105,715853,"Vermont"
"1075",6106,252341,"Vermont"
"1076",6129,552,"Vermont"
"1077",6130,19532,"Vermont"
"1078",6177,103,"Vermont"
"1079",6189,6226,"Vermont"
"1080",6197,106,"Vermont"
"1081",6209,8856,"Vermont"
"1082",6211,33743,"Vermont"
"1083",6212,29728,"Vermont"
"1084",6213,1507,"Vermont"
"1085",6222,11,"Vermont"
"1086",6228,186738,"Vermont"
"1087",6230,81394,"Vermont"
"1088",6253,34,"Vermont"
"1089",6292,868,"Vermont"
"1090",6310,50,"Vermont"
"1091",6326,1615,"Vermont"
"1092",6450,761807,"Vermont"
"1093",6451,487176,"Vermont"
"1094",6501,18666,"Vermont"
"1095",6503,1516,"Vermont"
"1096",6577,94,"Vermont"
"1097",6590,10042,"Vermont"
"1098",6593,2,"Vermont"
"1099",6613,13894,"Vermont"
"1100",6630,15226,"Vermont"
"1101",6692,42,"Vermont"
"1102",6827,14614,"Vermont"
"1103",7191,101563,"Vermont"
"1104",7192,30420,"Vermont"
"1105",7193,96548,"Vermont"
"1106",7195,949,"Vermont"
"1107",7196,134,"Vermont"
"1108",7197,321,"Vermont"
"1109",7198,708,"Vermont"
"1110",7199,199,"Vermont"
"1111",7200,1804,"Vermont"
"1112",7292,1989699,"Vermont"
"1113",7295,15863,"Vermont"
"1114",7296,470954,"Vermont"
"1115",7297,197212,"Vermont"
"1116",7298,61636,"Vermont"
"1117",7299,1321983,"Vermont"
"1118",7905,200056,"Vermont"
"1119",7906,185195,"Vermont"
"1120",7907,231732,"Vermont"
"1121",7908,358454,"Vermont"
"1122",7909,93889,"Vermont"
"1123",7930,288045,"Vermont"
"1124",7931,199511,"Vermont"
"1125",7932,491321,"Vermont"
"1126",7933,95296,"Vermont"
"1127",7934,234418,"Vermont"
"1128",7951,20,"Vermont"
"1129",7952,91217,"Vermont"
"1130",7953,3552,"Vermont"
"1131",7954,25714,"Vermont"
"1132",7970,13758,"Vermont"
"1133",7972,181,"Vermont"
"1134",7973,1368,"Vermont"
"1135",7974,769650,"Vermont"
"1136",7975,275338,"Vermont"
"1137",7976,84456,"Vermont"
"1138",7977,2595912,"Vermont"
"1139",7978,915,"Vermont"
"1140",9312,295041,"Vermont"
"1141",9314,12275,"Vermont"
"1142",9315,242110,"Vermont"
"1143",9317,79447,"Vermont"
"1144",9318,16063,"Vermont"
"1145",9817,221741,"Vermont"
"1146",-9999,81595380,"New York"
"1147",6028,64540,"New York"
"1148",6029,1073477,"New York"
"1149",6030,331345,"New York"
"1150",6031,9034694,"New York"
"1151",6032,1860252,"New York"
"1152",6033,1358690,"New York"
"1153",6034,30567,"New York"
"1154",6036,14148349,"New York"
"1155",6042,9,"New York"
"1156",6043,49462428,"New York"
"1157",6044,16474332,"New York"
"1158",6045,8582592,"New York"
"1159",6047,48125732,"New York"
"1160",6049,950486,"New York"
"1161",6051,8126,"New York"
"1162",6052,85306,"New York"
"1163",6054,58253,"New York"
"1164",6055,13,"New York"
"1165",6097,38566,"New York"
"1166",6098,2166715,"New York"
"1167",6099,5,"New York"
"1168",6101,1182492,"New York"
"1169",6102,24183,"New York"
"1170",6103,1456477,"New York"
"1171",6104,92714,"New York"
"1172",6105,4763359,"New York"
"1173",6106,1321615,"New York"
"1174",6109,40637,"New York"
"1175",6113,11,"New York"
"1176",6129,2806,"New York"
"1177",6130,169179,"New York"
"1178",6174,68,"New York"
"1179",6177,1914,"New York"
"1180",6189,48200,"New York"
"1181",6190,46698,"New York"
"1182",6194,7338,"New York"
"1183",6196,397,"New York"
"1184",6197,1242,"New York"
"1185",6199,3,"New York"
"1186",6206,8,"New York"
"1187",6208,17715,"New York"
"1188",6209,109616,"New York"
"1189",6211,197966,"New York"
"1190",6212,183373,"New York"
"1191",6213,140986,"New York"
"1192",6220,20855,"New York"
"1193",6222,3070,"New York"
"1194",6227,26,"New York"
"1195",6228,1033420,"New York"
"1196",6230,760380,"New York"
"1197",6232,439,"New York"
"1198",6233,2996,"New York"
"1199",6253,13526,"New York"
"1200",6254,12,"New York"
"1201",6255,8,"New York"
"1202",6256,27294,"New York"
"1203",6292,13505,"New York"
"1204",6298,65058,"New York"
"1205",6305,63,"New York"
"1206",6309,152,"New York"
"1207",6310,1747,"New York"
"1208",6326,15751,"New York"
"1209",6356,37,"New York"
"1210",6357,16,"New York"
"1211",6432,140,"New York"
"1212",6450,1742239,"New York"
"1213",6451,1060558,"New York"
"1214",6501,61500,"New York"
"1215",6503,54605,"New York"
"1216",6504,445,"New York"
"1217",6505,450,"New York"
"1218",6577,21425,"New York"
"1219",6590,76461,"New York"
"1220",6593,1085,"New York"
"1221",6594,47078,"New York"
"1222",6606,6,"New York"
"1223",6613,1061281,"New York"
"1224",6630,122563,"New York"
"1225",6692,3273,"New York"
"1226",6827,233068,"New York"
"1227",7191,494442,"New York"
"1228",7192,169123,"New York"
"1229",7193,528178,"New York"
"1230",7195,27364,"New York"
"1231",7196,6672,"New York"
"1232",7197,3427,"New York"
"1233",7198,4877,"New York"
"1234",7199,1059,"New York"
"1235",7200,57079,"New York"
"1236",7292,26426631,"New York"
"1237",7295,160336,"New York"
"1238",7296,4555116,"New York"
"1239",7297,2711152,"New York"
"1240",7298,1185742,"New York"
"1241",7299,11814408,"New York"
"1242",7905,2108510,"New York"
"1243",7906,1093319,"New York"
"1244",7907,2428880,"New York"
"1245",7908,4118072,"New York"
"1246",7909,658553,"New York"
"1247",7930,2458994,"New York"
"1248",7931,1124265,"New York"
"1249",7932,6544635,"New York"
"1250",7933,714253,"New York"
"1251",7934,1739078,"New York"
"1252",7935,269233,"New York"
"1253",7936,20352,"New York"
"1254",7937,264877,"New York"
"1255",7938,1650,"New York"
"1256",7939,26794,"New York"
"1257",7951,1820,"New York"
"1258",7952,1039439,"New York"
"1259",7953,30956,"New York"
"1260",7954,182104,"New York"
"1261",7957,144377,"New York"
"1262",7958,131,"New York"
"1263",7959,4307,"New York"
"1264",7970,254381,"New York"
"1265",7971,164862,"New York"
"1266",7972,2961,"New York"
"1267",7973,7519,"New York"
"1268",7974,10214258,"New York"
"1269",7975,3904343,"New York"
"1270",7976,733227,"New York"
"1271",7977,14832434,"New York"
"1272",7978,571003,"New York"
"1273",7979,229,"New York"
"1274",9312,6321630,"New York"
"1275",9314,75542,"New York"
"1276",9315,5823594,"New York"
"1277",9317,633952,"New York"
"1278",9318,101275,"New York"
"1279",9817,2023499,"New York"
"1280",6035,1148232,"Iowa"
"1281",6036,13599844,"Iowa"
"1282",6037,122348,"Iowa"
"1283",6040,14030,"Iowa"
"1284",6049,4694,"Iowa"
"1285",6053,754,"Iowa"
"1286",6056,1072879,"Iowa"
"1287",6097,403,"Iowa"
"1288",6098,19205,"Iowa"
"1289",6099,12,"Iowa"
"1290",6100,11711,"Iowa"
"1291",6102,2595050,"Iowa"
"1292",6103,3394,"Iowa"
"1293",6106,4146,"Iowa"
"1294",6159,3350,"Iowa"
"1295",6163,1744476,"Iowa"
"1296",6164,254492,"Iowa"
"1297",6165,46305,"Iowa"
"1298",6199,138,"Iowa"
"1299",6208,14120,"Iowa"
"1300",6209,429231,"Iowa"
"1301",6227,13,"Iowa"
"1302",6228,128619,"Iowa"
"1303",6231,237005,"Iowa"
"1304",6232,1222,"Iowa"
"1305",6238,29,"Iowa"
"1306",6251,14394,"Iowa"
"1307",6305,125012,"Iowa"
"1308",6310,4450,"Iowa"
"1309",6317,10,"Iowa"
"1310",6318,2,"Iowa"
"1311",6437,3406,"Iowa"
"1312",6450,2542,"Iowa"
"1313",6451,1375,"Iowa"
"1314",6502,11783,"Iowa"
"1315",6576,372,"Iowa"
"1316",6593,1,"Iowa"
"1317",6609,3,"Iowa"
"1318",6613,159,"Iowa"
"1319",6631,3906,"Iowa"
"1320",6726,54485,"Iowa"
"1321",7191,4650,"Iowa"
"1322",7192,188,"Iowa"
"1323",7193,2039,"Iowa"
"1324",7195,5323,"Iowa"
"1325",7196,12,"Iowa"
"1326",7197,255,"Iowa"
"1327",7198,399,"Iowa"
"1328",7199,10,"Iowa"
"1329",7200,86,"Iowa"
"1330",7292,2693319,"Iowa"
"1331",7295,53940,"Iowa"
"1332",7296,2333912,"Iowa"
"1333",7297,901501,"Iowa"
"1334",7298,328083,"Iowa"
"1335",7299,7053570,"Iowa"
"1336",7900,55269,"Iowa"
"1337",7901,15731,"Iowa"
"1338",7902,24119,"Iowa"
"1339",7903,426413,"Iowa"
"1340",7904,84428,"Iowa"
"1341",7905,304248,"Iowa"
"1342",7906,64262,"Iowa"
"1343",7907,131577,"Iowa"
"1344",7908,2398297,"Iowa"
"1345",7909,468318,"Iowa"
"1346",7920,29944,"Iowa"
"1347",7922,7070,"Iowa"
"1348",7923,1217,"Iowa"
"1349",7924,192900,"Iowa"
"1350",7930,229320,"Iowa"
"1351",7931,1042,"Iowa"
"1352",7932,282463,"Iowa"
"1353",7933,21574,"Iowa"
"1354",7934,924658,"Iowa"
"1355",7940,30,"Iowa"
"1356",7942,4211,"Iowa"
"1357",7943,1,"Iowa"
"1358",7944,7323,"Iowa"
"1359",7952,39712,"Iowa"
"1360",7953,138,"Iowa"
"1361",7954,26756,"Iowa"
"1362",7960,10,"Iowa"
"1363",7961,22,"Iowa"
"1364",7963,2,"Iowa"
"1365",7964,20319892,"Iowa"
"1366",7965,279336,"Iowa"
"1367",7966,36525,"Iowa"
"1368",7967,446971,"Iowa"
"1369",7968,20392,"Iowa"
"1370",7970,5511,"Iowa"
"1371",7971,18,"Iowa"
"1372",7973,672,"Iowa"
"1373",7974,111094144,"Iowa"
"1374",7975,2906974,"Iowa"
"1375",7976,20556,"Iowa"
"1376",7977,17665305,"Iowa"
"1377",7978,86303,"Iowa"
"1378",9312,24477,"Iowa"
"1379",9314,148667,"Iowa"
"1380",9315,2477175,"Iowa"
"1381",9316,55,"Iowa"
"1382",9317,141208,"Iowa"
"1383",9318,424063,"Iowa"
"1384",9816,3342,"Iowa"
"1385",9817,10819590,"Iowa"
"1386",6023,104,"Wyoming"
"1387",6039,489,"Wyoming"
"1388",6040,35059,"Wyoming"
"1389",6059,329018,"Wyoming"
"1390",6060,74331,"Wyoming"
"1391",6061,7052368,"Wyoming"
"1392",6062,6868500,"Wyoming"
"1393",6063,3427143,"Wyoming"
"1394",6065,282121,"Wyoming"
"1395",6066,30353,"Wyoming"
"1396",6068,3632140,"Wyoming"
"1397",6069,15708392,"Wyoming"
"1398",6070,11987461,"Wyoming"
"1399",6071,757888,"Wyoming"
"1400",6072,4691505,"Wyoming"
"1401",6073,798433,"Wyoming"
"1402",6074,27844,"Wyoming"
"1403",6075,2448194,"Wyoming"
"1404",6076,23668,"Wyoming"
"1405",6077,898607,"Wyoming"
"1406",6078,83489,"Wyoming"
"1407",6079,1681405,"Wyoming"
"1408",6081,4,"Wyoming"
"1409",6082,177992,"Wyoming"
"1410",6083,7669,"Wyoming"
"1411",6100,315260,"Wyoming"
"1412",6117,2033678,"Wyoming"
"1413",6118,2247,"Wyoming"
"1414",6144,1343792,"Wyoming"
"1415",6145,4640324,"Wyoming"
"1416",6146,2367365,"Wyoming"
"1417",6147,190792,"Wyoming"
"1418",6149,2399381,"Wyoming"
"1419",6151,4610510,"Wyoming"
"1420",6152,327139,"Wyoming"
"1421",6153,4349431,"Wyoming"
"1422",6155,1166204,"Wyoming"
"1423",6156,5789972,"Wyoming"
"1424",6157,37845553,"Wyoming"
"1425",6159,454337,"Wyoming"
"1426",6160,93876,"Wyoming"
"1427",6161,10875894,"Wyoming"
"1428",6181,40860,"Wyoming"
"1429",6183,2846,"Wyoming"
"1430",6234,2318,"Wyoming"
"1431",6235,1942,"Wyoming"
"1432",6237,24630,"Wyoming"
"1433",6238,23368,"Wyoming"
"1434",6239,1154903,"Wyoming"
"1435",6240,2093648,"Wyoming"
"1436",6241,77752,"Wyoming"
"1437",6242,350762,"Wyoming"
"1438",6243,375341,"Wyoming"
"1439",6252,3354,"Wyoming"
"1440",6258,605506,"Wyoming"
"1441",6259,275765,"Wyoming"
"1442",6279,711,"Wyoming"
"1443",6281,611708,"Wyoming"
"1444",6282,5718980,"Wyoming"
"1445",6285,17527274,"Wyoming"
"1446",6286,51040583,"Wyoming"
"1447",6287,16261942,"Wyoming"
"1448",6288,44037037,"Wyoming"
"1449",6290,17553808,"Wyoming"
"1450",6291,873285,"Wyoming"
"1451",6293,405434,"Wyoming"
"1452",6294,1619932,"Wyoming"
"1453",6313,3116418,"Wyoming"
"1454",6317,1929582,"Wyoming"
"1455",6318,403911,"Wyoming"
"1456",6320,4854011,"Wyoming"
"1457",6322,3807898,"Wyoming"
"1458",6330,171948,"Wyoming"
"1459",6331,157619,"Wyoming"
"1460",6482,14380,"Wyoming"
"1461",6557,2101076,"Wyoming"
"1462",6637,1656410,"Wyoming"
"1463",6641,67099,"Wyoming"
"1464",6684,250589,"Wyoming"
"1465",7191,46398,"Wyoming"
"1466",7192,35480,"Wyoming"
"1467",7193,53336,"Wyoming"
"1468",7195,833346,"Wyoming"
"1469",7196,471564,"Wyoming"
"1470",7197,209535,"Wyoming"
"1471",7198,2535,"Wyoming"
"1472",7199,6947,"Wyoming"
"1473",7200,13149,"Wyoming"
"1474",7292,3119520,"Wyoming"
"1475",7295,545211,"Wyoming"
"1476",7296,322145,"Wyoming"
"1477",7297,112216,"Wyoming"
"1478",7298,27578,"Wyoming"
"1479",7299,1572346,"Wyoming"
"1480",7735,80277,"Wyoming"
"1481",7900,74389,"Wyoming"
"1482",7901,72278,"Wyoming"
"1483",7902,20701,"Wyoming"
"1484",7903,380025,"Wyoming"
"1485",7904,444201,"Wyoming"
"1486",7920,8950,"Wyoming"
"1487",7921,24118,"Wyoming"
"1488",7922,1393,"Wyoming"
"1489",7923,111397,"Wyoming"
"1490",7924,128715,"Wyoming"
"1491",7940,1061,"Wyoming"
"1492",7942,23504,"Wyoming"
"1493",7943,23820,"Wyoming"
"1494",7944,30354,"Wyoming"
"1495",7963,1199,"Wyoming"
"1496",7964,1501951,"Wyoming"
"1497",7965,5134456,"Wyoming"
"1498",7966,1301150,"Wyoming"
"1499",7967,5147385,"Wyoming"
"1500",7968,1673513,"Wyoming"
"1501",9307,499108,"Wyoming"
"1502",9308,865976,"Wyoming"
"1503",9309,591293,"Wyoming"
"1504",9316,446888,"Wyoming"
"1505",9327,108460,"Wyoming"
"1506",9328,803393,"Wyoming"
"1507",9329,62557,"Wyoming"
"1508",9336,1179512,"Wyoming"
"1509",9816,1722202,"Wyoming"
"1510",9827,217506,"Wyoming"
"1511",9828,1180821,"Wyoming"
"1512",9829,318147,"Wyoming"
"1513",6035,72287,"Nebraska"
"1514",6036,2087478,"Nebraska"
"1515",6037,9640,"Nebraska"
"1516",6039,1651768,"Nebraska"
"1517",6040,211642,"Nebraska"
"1518",6062,1421491,"Nebraska"
"1519",6063,15420,"Nebraska"
"1520",6075,1,"Nebraska"
"1521",6083,23237,"Nebraska"
"1522",6084,183,"Nebraska"
"1523",6100,1660960,"Nebraska"
"1524",6102,363225,"Nebraska"
"1525",6147,5,"Nebraska"
"1526",6153,103728,"Nebraska"
"1527",6155,36738732,"Nebraska"
"1528",6156,7192074,"Nebraska"
"1529",6157,5529846,"Nebraska"
"1530",6159,43364919,"Nebraska"
"1531",6160,4594594,"Nebraska"
"1532",6161,10945359,"Nebraska"
"1533",6163,9135265,"Nebraska"
"1534",6164,935066,"Nebraska"
"1535",6165,1098804,"Nebraska"
"1536",6167,36,"Nebraska"
"1537",6199,85,"Nebraska"
"1538",6209,125099,"Nebraska"
"1539",6228,30420,"Nebraska"
"1540",6231,306660,"Nebraska"
"1541",6232,105,"Nebraska"
"1542",6234,397872,"Nebraska"
"1543",6235,18962,"Nebraska"
"1544",6236,228,"Nebraska"
"1545",6237,44326,"Nebraska"
"1546",6238,925798,"Nebraska"
"1547",6242,3105,"Nebraska"
"1548",6251,128950,"Nebraska"
"1549",6252,102706,"Nebraska"
"1550",6285,652,"Nebraska"
"1551",6286,61353,"Nebraska"
"1552",6287,34315,"Nebraska"
"1553",6288,3735,"Nebraska"
"1554",6290,4947,"Nebraska"
"1555",6291,3192,"Nebraska"
"1556",6305,9436,"Nebraska"
"1557",6310,7304,"Nebraska"
