"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"410",7978,152,2016,"AL",32,1.00002663062624
"411",7978,152,2017,"AL",13,1.00001081799543
"412",7978,190,2012,"AL",10,1.00000831376925
"413",7978,190,2014,"AL",1,1.00000083284473
"414",7978,190,2015,"AL",1,1.00000083113291
"415",7978,190,2016,"AL",1,1.000000833275
"416",7990,1,2012,"AL",259,1.00021521844164
"417",7990,1,2013,"AL",33,1.00002742087885
"418",7990,1,2014,"AL",1,1.00000083042132
"419",7990,2,2012,"AL",277,1.00023026963336
"420",7990,2,2013,"AL",14,1.00001162589852
"421",7990,2,2014,"AL",1,1.00000083042132
"422",7990,2,2015,"AL",1,1.00000083042132
"423",7990,4,2012,"AL",6,1.00000498646446
"424",7990,5,2012,"AL",186,1.00015454617983
"425",7990,5,2013,"AL",33,1.0000274295279
"426",7990,5,2014,"AL",28,1.00002325179703
"427",7990,5,2015,"AL",9,1.0000074737919
"428",7990,5,2017,"AL",2,1.00000166084265
"429",7990,10,2012,"AL",620,1.00051539108308
"430",7990,10,2013,"AL",31,1.0000257955785
"431",7990,10,2014,"AL",12,1.00000996790955
"432",7990,24,2012,"AL",8,1.00000665125041
"433",7990,24,2013,"AL",3,1.0000025001084
"434",7990,26,2012,"AL",36,1.00002991708221
"435",7990,26,2013,"AL",19,1.00001578085881
"436",7990,26,2014,"AL",3,1.00000249126397
"437",7990,27,2012,"AL",2,1.00000166611974
"438",7990,28,2013,"AL",5,1.00000415566454
"439",7990,29,2012,"AL",20,1.00001662169368
"440",7990,37,2012,"AL",3847,1.00319792432123
"441",7990,37,2013,"AL",272,1.00022634633777
"442",7990,37,2014,"AL",111,1.00009225972364
"443",7990,37,2015,"AL",10,1.00000831132909
"444",7990,37,2017,"AL",31,1.00002576512018
"445",7990,44,2012,"AL",90,1.00007480141161
"446",7990,44,2013,"AL",12,1.00000996790955
"447",7990,46,2012,"AL",4,1.00000332168529
"448",7990,46,2013,"AL",1,1.00000083042132
"449",7990,48,2012,"AL",5,1.00000416704964
"450",7990,48,2013,"AL",2,1.00000166855147
"451",7990,53,2012,"AL",9,1.00000747521508
"452",7990,59,2012,"AL",56,1.00004658147854
"453",7990,59,2013,"AL",3,1.00000249411765
"454",7990,59,2014,"AL",1,1.00000083042132
"455",7990,59,2017,"AL",16,1.00001329815589
"456",7990,61,2012,"AL",4045,1.00336297271226
"457",7990,61,2013,"AL",591,1.00049157318936
"458",7990,61,2014,"AL",43,1.00003577290765
"459",7990,61,2015,"AL",1,1.00000083042132
"460",7990,92,2012,"AL",8,1.00000664337058
"461",7990,111,2012,"AL",184,1.00015288720901
