"Class","NCells","State","County"
"39",22,"MN","Norman County"
"41",160106,"MN","Norman County"
"42",25486,"MN","Norman County"
"43",26,"MN","Norman County"
"44",46,"MN","Norman County"
"53",707,"MN","Norman County"
"58",71,"MN","Norman County"
"59",1713,"MN","Norman County"
"60",3,"MN","Norman County"
"61",82658,"MN","Norman County"
"70",2,"MN","Norman County"
"111",17860,"MN","Norman County"
"121",74409,"MN","Norman County"
"122",10773,"MN","Norman County"
"123",1324,"MN","Norman County"
"124",290,"MN","Norman County"
"131",756,"MN","Norman County"
"141",44333,"MN","Norman County"
"142",242,"MN","Norman County"
"143",1034,"MN","Norman County"
"152",32,"MN","Norman County"
"176",28248,"MN","Norman County"
"190",114435,"MN","Norman County"
"195",182841,"MN","Norman County"
"205",1294,"MN","Norman County"
"1",560692,"MN","Olmsted County"
"4",432,"MN","Olmsted County"
"5",295880,"MN","Olmsted County"
"12",18232,"MN","Olmsted County"
"21",29,"MN","Olmsted County"
"23",25,"MN","Olmsted County"
"24",10,"MN","Olmsted County"
"27",1219,"MN","Olmsted County"
"28",736,"MN","Olmsted County"
"29",2,"MN","Olmsted County"
"36",103717,"MN","Olmsted County"
"37",12941,"MN","Olmsted County"
"42",32,"MN","Olmsted County"
"44",15,"MN","Olmsted County"
"53",9864,"MN","Olmsted County"
"58",6,"MN","Olmsted County"
"59",19,"MN","Olmsted County"
"61",16728,"MN","Olmsted County"
"68",20,"MN","Olmsted County"
"69",1,"MN","Olmsted County"
"70",12,"MN","Olmsted County"
"111",7647,"MN","Olmsted County"
"121",92703,"MN","Olmsted County"
"122",78090,"MN","Olmsted County"
"123",32726,"MN","Olmsted County"
"124",10984,"MN","Olmsted County"
"131",3897,"MN","Olmsted County"
"141",295719,"MN","Olmsted County"
"142",1447,"MN","Olmsted County"
"143",16670,"MN","Olmsted County"
"152",541,"MN","Olmsted County"
"176",295804,"MN","Olmsted County"
"190",11210,"MN","Olmsted County"
"195",12565,"MN","Olmsted County"
"205",1,"MN","Olmsted County"
"229",23,"MN","Olmsted County"
"1",945133,"MN","Otter Tail County"
"4",324,"MN","Otter Tail County"
"5",727505,"MN","Otter Tail County"
"6",2665,"MN","Otter Tail County"
"12",105,"MN","Otter Tail County"
"21",3990,"MN","Otter Tail County"
"23",144402,"MN","Otter Tail County"
"24",170,"MN","Otter Tail County"
"27",6279,"MN","Otter Tail County"
"28",14079,"MN","Otter Tail County"
"29",576,"MN","Otter Tail County"
"31",10,"MN","Otter Tail County"
"32",13,"MN","Otter Tail County"
"35",541,"MN","Otter Tail County"
"36",388532,"MN","Otter Tail County"
"37",84275,"MN","Otter Tail County"
"39",5685,"MN","Otter Tail County"
"41",6834,"MN","Otter Tail County"
"42",81407,"MN","Otter Tail County"
"43",29893,"MN","Otter Tail County"
"44",122,"MN","Otter Tail County"
"53",1342,"MN","Otter Tail County"
"58",1160,"MN","Otter Tail County"
"59",582,"MN","Otter Tail County"
"60",4,"MN","Otter Tail County"
"61",24406,"MN","Otter Tail County"
"69",10,"MN","Otter Tail County"
"70",4,"MN","Otter Tail County"
"111",789446,"MN","Otter Tail County"
"121",233754,"MN","Otter Tail County"
"122",37015,"MN","Otter Tail County"
"123",12141,"MN","Otter Tail County"
"124",3264,"MN","Otter Tail County"
"131",3864,"MN","Otter Tail County"
"141",1195735,"MN","Otter Tail County"
"142",16160,"MN","Otter Tail County"
"143",11608,"MN","Otter Tail County"
"152",5215,"MN","Otter Tail County"
"176",535197,"MN","Otter Tail County"
"190",121897,"MN","Otter Tail County"
"195",997914,"MN","Otter Tail County"
"246",603,"MN","Otter Tail County"
"1",57844,"MN","Pennington County"
"4",4,"MN","Pennington County"
"5",522094,"MN","Pennington County"
"6",17729,"MN","Pennington County"
"21",15332,"MN","Pennington County"
"23",456128,"MN","Pennington County"
"24",1123,"MN","Pennington County"
"27",685,"MN","Pennington County"
"28",6862,"MN","Pennington County"
"29",8,"MN","Pennington County"
"31",20769,"MN","Pennington County"
"32",44,"MN","Pennington County"
"36",91108,"MN","Pennington County"
"37",29220,"MN","Pennington County"
"39",88,"MN","Pennington County"
"41",4146,"MN","Pennington County"
"42",19052,"MN","Pennington County"
"43",352,"MN","Pennington County"
"44",4022,"MN","Pennington County"
"53",3296,"MN","Pennington County"
"58",153,"MN","Pennington County"
"59",21359,"MN","Pennington County"
"60",2,"MN","Pennington County"
"61",7841,"MN","Pennington County"
"70",2,"MN","Pennington County"
"111",5836,"MN","Pennington County"
"121",57189,"MN","Pennington County"
"122",15436,"MN","Pennington County"
"123",2542,"MN","Pennington County"
"124",892,"MN","Pennington County"
"131",478,"MN","Pennington County"
"141",59179,"MN","Pennington County"
"142",116,"MN","Pennington County"
"143",1164,"MN","Pennington County"
"152",73,"MN","Pennington County"
"176",14981,"MN","Pennington County"
"190",71287,"MN","Pennington County"
"195",281306,"MN","Pennington County"
"205",2,"MN","Pennington County"
"1",77943,"MN","Pine County"
"5",80879,"MN","Pine County"
"12",32,"MN","Pine County"
"21",250,"MN","Pine County"
"23",640,"MN","Pine County"
"24",9,"MN","Pine County"
"27",563,"MN","Pine County"
"28",825,"MN","Pine County"
"36",61048,"MN","Pine County"
"37",50086,"MN","Pine County"
"42",14,"MN","Pine County"
"43",7,"MN","Pine County"
"44",59,"MN","Pine County"
"47",1,"MN","Pine County"
"53",82,"MN","Pine County"
"58",1365,"MN","Pine County"
"59",95,"MN","Pine County"
"60",1,"MN","Pine County"
"61",35491,"MN","Pine County"
"70",3,"MN","Pine County"
"111",79300,"MN","Pine County"
"121",113312,"MN","Pine County"
"122",19260,"MN","Pine County"
"123",4943,"MN","Pine County"
"124",1517,"MN","Pine County"
"131",1248,"MN","Pine County"
"141",1657542,"MN","Pine County"
"142",50917,"MN","Pine County"
"143",55719,"MN","Pine County"
"152",14439,"MN","Pine County"
"176",335280,"MN","Pine County"
"190",1005268,"MN","Pine County"
"195",497001,"MN","Pine County"
"1",394722,"MN","Pipestone County"
"4",361,"MN","Pipestone County"
"5",349160,"MN","Pipestone County"
"6",5,"MN","Pipestone County"
"12",13,"MN","Pipestone County"
"21",21,"MN","Pipestone County"
"23",1931,"MN","Pipestone County"
"24",96,"MN","Pipestone County"
"27",2032,"MN","Pipestone County"
"28",2437,"MN","Pipestone County"
"29",12,"MN","Pipestone County"
"36",43086,"MN","Pipestone County"
"37",6154,"MN","Pipestone County"
"39",13,"MN","Pipestone County"
"41",26,"MN","Pipestone County"
"42",206,"MN","Pipestone County"
"43",23,"MN","Pipestone County"
"44",3,"MN","Pipestone County"
"53",93,"MN","Pipestone County"
"58",68,"MN","Pipestone County"
"59",6,"MN","Pipestone County"
"61",203038,"MN","Pipestone County"
"111",1714,"MN","Pipestone County"
"121",49251,"MN","Pipestone County"
"122",10110,"MN","Pipestone County"
"123",3525,"MN","Pipestone County"
"124",848,"MN","Pipestone County"
"131",2295,"MN","Pipestone County"
"141",8742,"MN","Pipestone County"
"142",22,"MN","Pipestone County"
"143",519,"MN","Pipestone County"
"152",25,"MN","Pipestone County"
"176",222951,"MN","Pipestone County"
"190",143,"MN","Pipestone County"
"195",34037,"MN","Pipestone County"
"205",134,"MN","Pipestone County"
"1",425755,"MN","Polk County"
"4",38,"MN","Polk County"
"5",1357183,"MN","Polk County"
"6",39567,"MN","Polk County"
"12",4,"MN","Polk County"
"21",18068,"MN","Polk County"
"22",1,"MN","Polk County"
"23",1341751,"MN","Polk County"
"24",261,"MN","Polk County"
"27",3684,"MN","Polk County"
"28",3889,"MN","Polk County"
"29",98,"MN","Polk County"
"31",1434,"MN","Polk County"
"32",46,"MN","Polk County"
"36",187261,"MN","Polk County"
"37",50886,"MN","Polk County"
"39",61,"MN","Polk County"
"41",422545,"MN","Polk County"
"42",210728,"MN","Polk County"
"43",9185,"MN","Polk County"
"44",8683,"MN","Polk County"
"53",4690,"MN","Polk County"
"58",661,"MN","Polk County"
"59",28351,"MN","Polk County"
"61",27455,"MN","Polk County"
"70",8,"MN","Polk County"
"111",118110,"MN","Polk County"
"121",176743,"MN","Polk County"
"122",51865,"MN","Polk County"
"123",9463,"MN","Polk County"
"124",2451,"MN","Polk County"
"131",4323,"MN","Polk County"
"141",200303,"MN","Polk County"
"142",1440,"MN","Polk County"
"143",3769,"MN","Polk County"
"152",484,"MN","Polk County"
"176",162099,"MN","Polk County"
"190",200789,"MN","Polk County"
"195",679493,"MN","Polk County"
"205",6,"MN","Polk County"
"246",18,"MN","Polk County"
"1",576544,"MN","Pope County"
"4",45,"MN","Pope County"
"5",343960,"MN","Pope County"
"6",46,"MN","Pope County"
"12",5513,"MN","Pope County"
"21",170,"MN","Pope County"
"23",21994,"MN","Pope County"
"24",100,"MN","Pope County"
"27",1298,"MN","Pope County"
"28",3384,"MN","Pope County"
"29",93,"MN","Pope County"
"31",452,"MN","Pope County"
"35",1,"MN","Pope County"
"36",83015,"MN","Pope County"
"37",12727,"MN","Pope County"
"39",53,"MN","Pope County"
"41",14174,"MN","Pope County"
"42",34677,"MN","Pope County"
"43",5795,"MN","Pope County"
"44",44,"MN","Pope County"
"53",7932,"MN","Pope County"
"58",96,"MN","Pope County"
"59",119,"MN","Pope County"
"60",5,"MN","Pope County"
"61",45875,"MN","Pope County"
"68",3,"MN","Pope County"
"70",1,"MN","Pope County"
"111",165151,"MN","Pope County"
"121",61202,"MN","Pope County"
"122",10596,"MN","Pope County"
"123",2685,"MN","Pope County"
"124",831,"MN","Pope County"
"131",2332,"MN","Pope County"
"141",92129,"MN","Pope County"
"142",604,"MN","Pope County"
"143",10739,"MN","Pope County"
"152",287,"MN","Pope County"
"176",256716,"MN","Pope County"
"190",7819,"MN","Pope County"
"195",303626,"MN","Pope County"
"205",1,"MN","Pope County"
"246",8,"MN","Pope County"
"1",531,"MN","Ramsey County"
"5",373,"MN","Ramsey County"
"12",4,"MN","Ramsey County"
"21",1,"MN","Ramsey County"
"23",7,"MN","Ramsey County"
"27",15,"MN","Ramsey County"
"28",4,"MN","Ramsey County"
"36",309,"MN","Ramsey County"
"37",157,"MN","Ramsey County"
"43",2,"MN","Ramsey County"
"44",4,"MN","Ramsey County"
"53",6,"MN","Ramsey County"
"58",1,"MN","Ramsey County"
"59",1,"MN","Ramsey County"
"61",190,"MN","Ramsey County"
"111",43525,"MN","Ramsey County"
"121",108748,"MN","Ramsey County"
"122",120742,"MN","Ramsey County"
"123",91739,"MN","Ramsey County"
"124",45881,"MN","Ramsey County"
"131",2616,"MN","Ramsey County"
"141",27850,"MN","Ramsey County"
"142",1338,"MN","Ramsey County"
"143",3168,"MN","Ramsey County"
"152",82,"MN","Ramsey County"
"176",7310,"MN","Ramsey County"
"190",4709,"MN","Ramsey County"
"195",24382,"MN","Ramsey County"
"1",101596,"MN","Red Lake County"
"4",4,"MN","Red Lake County"
"5",386774,"MN","Red Lake County"
"6",5251,"MN","Red Lake County"
"21",12979,"MN","Red Lake County"
"23",299861,"MN","Red Lake County"
"24",208,"MN","Red Lake County"
"27",1812,"MN","Red Lake County"
"28",1476,"MN","Red Lake County"
"29",5,"MN","Red Lake County"
"31",607,"MN","Red Lake County"
"32",108,"MN","Red Lake County"
"36",65272,"MN","Red Lake County"
"37",12056,"MN","Red Lake County"
"39",107,"MN","Red Lake County"
"41",4941,"MN","Red Lake County"
"42",22864,"MN","Red Lake County"
"43",914,"MN","Red Lake County"
"44",1826,"MN","Red Lake County"
"53",1140,"MN","Red Lake County"
"58",132,"MN","Red Lake County"
"59",15833,"MN","Red Lake County"
"61",8300,"MN","Red Lake County"
"70",1,"MN","Red Lake County"
"111",7332,"MN","Red Lake County"
"121",37588,"MN","Red Lake County"
"122",5736,"MN","Red Lake County"
"123",703,"MN","Red Lake County"
"124",178,"MN","Red Lake County"
"131",316,"MN","Red Lake County"
"141",21872,"MN","Red Lake County"
"142",88,"MN","Red Lake County"
"143",674,"MN","Red Lake County"
"152",48,"MN","Red Lake County"
"176",8973,"MN","Red Lake County"
"190",104308,"MN","Red Lake County"
"195",117876,"MN","Red Lake County"
"205",5,"MN","Red Lake County"
"246",2,"MN","Red Lake County"
"1",1013972,"MN","Redwood County"
"4",6,"MN","Redwood County"
"5",889653,"MN","Redwood County"
"6",1,"MN","Redwood County"
"12",15196,"MN","Redwood County"
"21",37,"MN","Redwood County"
"23",3430,"MN","Redwood County"
"24",33,"MN","Redwood County"
"27",338,"MN","Redwood County"
"28",724,"MN","Redwood County"
"29",74,"MN","Redwood County"
"36",19993,"MN","Redwood County"
"37",4672,"MN","Redwood County"
"39",1,"MN","Redwood County"
"41",25194,"MN","Redwood County"
"42",1726,"MN","Redwood County"
"43",6,"MN","Redwood County"
"44",23,"MN","Redwood County"
"53",7650,"MN","Redwood County"
"58",14,"MN","Redwood County"
"59",51,"MN","Redwood County"
"60",113,"MN","Redwood County"
"61",148747,"MN","Redwood County"
"70",3,"MN","Redwood County"
"111",11650,"MN","Redwood County"
"121",86341,"MN","Redwood County"
"122",18040,"MN","Redwood County"
"123",5161,"MN","Redwood County"
"124",1454,"MN","Redwood County"
"131",4627,"MN","Redwood County"
"141",54054,"MN","Redwood County"
"142",130,"MN","Redwood County"
"143",1369,"MN","Redwood County"
"152",95,"MN","Redwood County"
"176",29089,"MN","Redwood County"
"190",6812,"MN","Redwood County"
"195",190760,"MN","Redwood County"
"205",105,"MN","Redwood County"
"1",1141854,"MN","Renville County"
"4",1,"MN","Renville County"
"5",842976,"MN","Renville County"
"6",511,"MN","Renville County"
"12",50744,"MN","Renville County"
"21",70,"MN","Renville County"
"23",5144,"MN","Renville County"
"24",28,"MN","Renville County"
"27",213,"MN","Renville County"
"28",1382,"MN","Renville County"
"29",11,"MN","Renville County"
"31",4,"MN","Renville County"
"36",25758,"MN","Renville County"
"37",1989,"MN","Renville County"
"41",150243,"MN","Renville County"
"42",44906,"MN","Renville County"
"43",11,"MN","Renville County"
"44",14,"MN","Renville County"
"53",13649,"MN","Renville County"
"58",9,"MN","Renville County"
"59",3,"MN","Renville County"
"60",2,"MN","Renville County"
"61",148566,"MN","Renville County"
"70",4,"MN","Renville County"
"111",18104,"MN","Renville County"
"121",93626,"MN","Renville County"
"122",24168,"MN","Renville County"
"123",8114,"MN","Renville County"
"124",1597,"MN","Renville County"
"131",4303,"MN","Renville County"
"141",72997,"MN","Renville County"
"142",95,"MN","Renville County"
"143",2790,"MN","Renville County"
"152",114,"MN","Renville County"
"176",23341,"MN","Renville County"
"190",6666,"MN","Renville County"
"195",170661,"MN","Renville County"
"205",7,"MN","Renville County"
"221",2,"MN","Renville County"
"1",384258,"MN","Rice County"
"4",13,"MN","Rice County"
"5",333965,"MN","Rice County"
"12",2110,"MN","Rice County"
"21",25,"MN","Rice County"
"23",391,"MN","Rice County"
"24",569,"MN","Rice County"
"27",138,"MN","Rice County"
"28",554,"MN","Rice County"
"29",4,"MN","Rice County"
"36",42143,"MN","Rice County"
"37",9563,"MN","Rice County"
"41",9,"MN","Rice County"
"42",42,"MN","Rice County"
"43",1,"MN","Rice County"
"44",38,"MN","Rice County"
"47",5,"MN","Rice County"
"53",1313,"MN","Rice County"
"58",9,"MN","Rice County"
"59",1061,"MN","Rice County"
"60",4,"MN","Rice County"
"61",37937,"MN","Rice County"
"68",88,"MN","Rice County"
"69",1,"MN","Rice County"
"70",1,"MN","Rice County"
"111",56730,"MN","Rice County"
"121",62487,"MN","Rice County"
"122",36691,"MN","Rice County"
"123",17215,"MN","Rice County"
"124",4920,"MN","Rice County"
"131",3040,"MN","Rice County"
"141",190834,"MN","Rice County"
"142",493,"MN","Rice County"
"143",5360,"MN","Rice County"
"152",550,"MN","Rice County"
"176",197294,"MN","Rice County"
"190",9122,"MN","Rice County"
"195",91441,"MN","Rice County"
"205",36,"MN","Rice County"
"222",1,"MN","Rice County"
"229",4,"MN","Rice County"
"1",623400,"MN","Rock County"
"4",3,"MN","Rock County"
"5",421046,"MN","Rock County"
"12",5,"MN","Rock County"
"21",2,"MN","Rock County"
"23",490,"MN","Rock County"
"24",43,"MN","Rock County"
"27",509,"MN","Rock County"
"28",916,"MN","Rock County"
"29",9,"MN","Rock County"
"36",23716,"MN","Rock County"
"37",5222,"MN","Rock County"
"41",4,"MN","Rock County"
"42",34,"MN","Rock County"
"43",1,"MN","Rock County"
"44",59,"MN","Rock County"
"53",117,"MN","Rock County"
"58",24,"MN","Rock County"
"59",4,"MN","Rock County"
"61",73784,"MN","Rock County"
"111",1750,"MN","Rock County"
"121",51282,"MN","Rock County"
"122",9154,"MN","Rock County"
"123",3515,"MN","Rock County"
"124",774,"MN","Rock County"
"131",2414,"MN","Rock County"
"141",13880,"MN","Rock County"
"142",7,"MN","Rock County"
"143",344,"MN","Rock County"
"152",48,"MN","Rock County"
"176",130942,"MN","Rock County"
"190",273,"MN","Rock County"
"195",32366,"MN","Rock County"
"205",27,"MN","Rock County"
"1",48733,"MN","Roseau County"
"4",4,"MN","Roseau County"
"5",730164,"MN","Roseau County"
"6",31314,"MN","Roseau County"
"21",23227,"MN","Roseau County"
"23",574246,"MN","Roseau County"
"24",45,"MN","Roseau County"
"27",9756,"MN","Roseau County"
"28",24401,"MN","Roseau County"
"29",1,"MN","Roseau County"
"31",47998,"MN","Roseau County"
"32",9411,"MN","Roseau County"
"36",146711,"MN","Roseau County"
"37",56260,"MN","Roseau County"
"39",108,"MN","Roseau County"
"41",839,"MN","Roseau County"
"42",527,"MN","Roseau County"
"43",90,"MN","Roseau County"
"44",110,"MN","Roseau County"
"53",73,"MN","Roseau County"
"58",1183,"MN","Roseau County"
"59",176550,"MN","Roseau County"
"61",6267,"MN","Roseau County"
"70",5,"MN","Roseau County"
"111",16154,"MN","Roseau County"
"121",109328,"MN","Roseau County"
"122",27317,"MN","Roseau County"
"123",3487,"MN","Roseau County"
"124",876,"MN","Roseau County"
"131",557,"MN","Roseau County"
"141",131129,"MN","Roseau County"
"142",9079,"MN","Roseau County"
"143",1770,"MN","Roseau County"
"152",5719,"MN","Roseau County"
"176",35455,"MN","Roseau County"
"190",1088790,"MN","Roseau County"
"195",1504151,"MN","Roseau County"
"205",2,"MN","Roseau County"
"1",1574,"MN","Saint Louis County"
"5",1674,"MN","Saint Louis County"
"6",1,"MN","Saint Louis County"
"21",39,"MN","Saint Louis County"
"23",133,"MN","Saint Louis County"
"24",1,"MN","Saint Louis County"
"27",4,"MN","Saint Louis County"
"28",16,"MN","Saint Louis County"
"36",3897,"MN","Saint Louis County"
"37",24100,"MN","Saint Louis County"
"43",2,"MN","Saint Louis County"
"44",17,"MN","Saint Louis County"
"58",983,"MN","Saint Louis County"
"59",21,"MN","Saint Louis County"
"61",267,"MN","Saint Louis County"
"111",1507282,"MN","Saint Louis County"
"121",364682,"MN","Saint Louis County"
"122",114571,"MN","Saint Louis County"
"123",61931,"MN","Saint Louis County"
"124",21483,"MN","Saint Louis County"
"131",220943,"MN","Saint Louis County"
"141",2178116,"MN","Saint Louis County"
"142",1000715,"MN","Saint Louis County"
"143",4227285,"MN","Saint Louis County"
"152",900599,"MN","Saint Louis County"
"176",198161,"MN","Saint Louis County"
"190",8114238,"MN","Saint Louis County"
"195",431577,"MN","Saint Louis County"
"1",176085,"MN","Scott County"
"4",7,"MN","Scott County"
"5",143979,"MN","Scott County"
"12",248,"MN","Scott County"
"21",6,"MN","Scott County"
"23",2447,"MN","Scott County"
"24",304,"MN","Scott County"
"27",908,"MN","Scott County"
"28",485,"MN","Scott County"
"29",33,"MN","Scott County"
"36",33624,"MN","Scott County"
"37",5701,"MN","Scott County"
"41",7,"MN","Scott County"
"42",34,"MN","Scott County"
"43",2,"MN","Scott County"
"44",120,"MN","Scott County"
"47",23,"MN","Scott County"
"53",85,"MN","Scott County"
"58",14,"MN","Scott County"
"59",426,"MN","Scott County"
"60",12,"MN","Scott County"
"61",13901,"MN","Scott County"
"68",27,"MN","Scott County"
"69",5,"MN","Scott County"
"70",8,"MN","Scott County"
"111",50273,"MN","Scott County"
"121",66331,"MN","Scott County"
"122",54960,"MN","Scott County"
"123",43418,"MN","Scott County"
"124",14324,"MN","Scott County"
"131",5792,"MN","Scott County"
"141",166415,"MN","Scott County"
"142",727,"MN","Scott County"
"143",4713,"MN","Scott County"
"152",693,"MN","Scott County"
"176",147097,"MN","Scott County"
"190",22767,"MN","Scott County"
"195",101183,"MN","Scott County"
"229",24,"MN","Scott County"
"243",2,"MN","Scott County"
"1",135557,"MN","Sherburne County"
"4",4,"MN","Sherburne County"
"5",91838,"MN","Sherburne County"
"6",39,"MN","Sherburne County"
"12",131,"MN","Sherburne County"
"21",60,"MN","Sherburne County"
"23",1229,"MN","Sherburne County"
"24",13,"MN","Sherburne County"
"27",10207,"MN","Sherburne County"
"28",550,"MN","Sherburne County"
"29",3,"MN","Sherburne County"
"36",18330,"MN","Sherburne County"
"37",7648,"MN","Sherburne County"
"41",122,"MN","Sherburne County"
"42",1910,"MN","Sherburne County"
"43",29827,"MN","Sherburne County"
"44",36,"MN","Sherburne County"
"53",190,"MN","Sherburne County"
"58",47,"MN","Sherburne County"
"59",488,"MN","Sherburne County"
"61",36024,"MN","Sherburne County"
"68",49,"MN","Sherburne County"
"70",7,"MN","Sherburne County"
"111",50758,"MN","Sherburne County"
"121",72940,"MN","Sherburne County"
"122",39575,"MN","Sherburne County"
"123",23380,"MN","Sherburne County"
"124",7054,"MN","Sherburne County"
"131",4335,"MN","Sherburne County"
"141",294661,"MN","Sherburne County"
"142",26660,"MN","Sherburne County"
"143",4053,"MN","Sherburne County"
"152",519,"MN","Sherburne County"
"176",160325,"MN","Sherburne County"
"190",24046,"MN","Sherburne County"
"195",255478,"MN","Sherburne County"
"205",1,"MN","Sherburne County"
"221",7,"MN","Sherburne County"
"229",6,"MN","Sherburne County"
"1",728363,"MN","Sibley County"
"4",2,"MN","Sibley County"
"5",509398,"MN","Sibley County"
"12",18412,"MN","Sibley County"
"21",206,"MN","Sibley County"
"23",1842,"MN","Sibley County"
"24",180,"MN","Sibley County"
"27",415,"MN","Sibley County"
"28",930,"MN","Sibley County"
"36",34446,"MN","Sibley County"
"37",2502,"MN","Sibley County"
"41",14375,"MN","Sibley County"
"42",1200,"MN","Sibley County"
"43",15,"MN","Sibley County"
"44",2138,"MN","Sibley County"
"53",6300,"MN","Sibley County"
"58",4,"MN","Sibley County"
"59",68,"MN","Sibley County"
"61",59997,"MN","Sibley County"
"68",235,"MN","Sibley County"
"70",1,"MN","Sibley County"
"111",33919,"MN","Sibley County"
"121",46335,"MN","Sibley County"
"122",19843,"MN","Sibley County"
"123",5804,"MN","Sibley County"
"124",1276,"MN","Sibley County"
"131",3357,"MN","Sibley County"
"141",98339,"MN","Sibley County"
"142",88,"MN","Sibley County"
"143",403,"MN","Sibley County"
"152",149,"MN","Sibley County"
"176",27585,"MN","Sibley County"
"190",8504,"MN","Sibley County"
"195",92138,"MN","Sibley County"
"205",16,"MN","Sibley County"
"229",1,"MN","Sibley County"
"1",1054901,"MN","Stearns County"
"4",219,"MN","Stearns County"
"5",481363,"MN","Stearns County"
"6",19,"MN","Stearns County"
"12",3047,"MN","Stearns County"
"21",1238,"MN","Stearns County"
"23",16346,"MN","Stearns County"
"24",89,"MN","Stearns County"
"27",11779,"MN","Stearns County"
"28",16063,"MN","Stearns County"
"29",29,"MN","Stearns County"
"31",6,"MN","Stearns County"
"35",2,"MN","Stearns County"
"36",383381,"MN","Stearns County"
"37",60832,"MN","Stearns County"
"39",4,"MN","Stearns County"
"41",15523,"MN","Stearns County"
"42",24878,"MN","Stearns County"
"43",1847,"MN","Stearns County"
"44",60,"MN","Stearns County"
"53",6231,"MN","Stearns County"
"58",477,"MN","Stearns County"
"59",140,"MN","Stearns County"
"60",2,"MN","Stearns County"
"61",95390,"MN","Stearns County"
"68",56,"MN","Stearns County"
"70",3,"MN","Stearns County"
"111",145194,"MN","Stearns County"
"121",130441,"MN","Stearns County"
"122",97420,"MN","Stearns County"
"123",55397,"MN","Stearns County"
"124",20108,"MN","Stearns County"
"131",5057,"MN","Stearns County"
"141",472561,"MN","Stearns County"
"142",2226,"MN","Stearns County"
"143",14345,"MN","Stearns County"
"152",1180,"MN","Stearns County"
"176",386460,"MN","Stearns County"
"190",57253,"MN","Stearns County"
"195",449276,"MN","Stearns County"
"205",216,"MN","Stearns County"
"246",3,"MN","Stearns County"
"1",493515,"MN","Steele County"
"4",7,"MN","Steele County"
"5",355955,"MN","Steele County"
"12",5168,"MN","Steele County"
"21",3,"MN","Steele County"
"23",806,"MN","Steele County"
"24",460,"MN","Steele County"
"27",55,"MN","Steele County"
"28",642,"MN","Steele County"
"36",24980,"MN","Steele County"
"37",5972,"MN","Steele County"
"41",35,"MN","Steele County"
"42",33,"MN","Steele County"
"43",26,"MN","Steele County"
"44",53,"MN","Steele County"
"47",2,"MN","Steele County"
"53",3254,"MN","Steele County"
"58",6,"MN","Steele County"
"59",201,"MN","Steele County"
"61",41677,"MN","Steele County"
"68",5,"MN","Steele County"
"111",7861,"MN","Steele County"
"121",50587,"MN","Steele County"
"122",26466,"MN","Steele County"
"123",13097,"MN","Steele County"
"124",3999,"MN","Steele County"
"131",1833,"MN","Steele County"
"141",52237,"MN","Steele County"
"142",75,"MN","Steele County"
"143",1818,"MN","Steele County"
"152",53,"MN","Steele County"
"176",86525,"MN","Steele County"
"190",8816,"MN","Steele County"
"195",50221,"MN","Steele County"
"205",59,"MN","Steele County"
"229",2,"MN","Steele County"
"243",1,"MN","Steele County"
"1",601814,"MN","Stevens County"
"4",4,"MN","Stevens County"
"5",433622,"MN","Stevens County"
"6",1410,"MN","Stevens County"
"12",10,"MN","Stevens County"
"21",89,"MN","Stevens County"
"23",17921,"MN","Stevens County"
"24",2185,"MN","Stevens County"
"27",200,"MN","Stevens County"
"28",417,"MN","Stevens County"
"29",32,"MN","Stevens County"
"31",3,"MN","Stevens County"
"35",3,"MN","Stevens County"
"36",45586,"MN","Stevens County"
"37",1583,"MN","Stevens County"
"39",50,"MN","Stevens County"
"41",23222,"MN","Stevens County"
"42",42062,"MN","Stevens County"
"43",346,"MN","Stevens County"
"44",132,"MN","Stevens County"
"53",97,"MN","Stevens County"
"58",15,"MN","Stevens County"
"59",25,"MN","Stevens County"
"60",13,"MN","Stevens County"
"61",122647,"MN","Stevens County"
"70",2,"MN","Stevens County"
"111",57825,"MN","Stevens County"
"121",58868,"MN","Stevens County"
"122",9317,"MN","Stevens County"
"123",4007,"MN","Stevens County"
"124",1596,"MN","Stevens County"
"131",1995,"MN","Stevens County"
"141",18431,"MN","Stevens County"
"142",11,"MN","Stevens County"
"143",142,"MN","Stevens County"
"152",23,"MN","Stevens County"
"176",28232,"MN","Stevens County"
"190",667,"MN","Stevens County"
"195",186530,"MN","Stevens County"
"1",775679,"MN","Swift County"
"4",58,"MN","Swift County"
"5",482709,"MN","Swift County"
"6",46,"MN","Swift County"
"12",1817,"MN","Swift County"
"21",268,"MN","Swift County"
"23",10523,"MN","Swift County"
"24",541,"MN","Swift County"
"27",486,"MN","Swift County"
"28",3146,"MN","Swift County"
"29",42,"MN","Swift County"
"31",17,"MN","Swift County"
"36",47872,"MN","Swift County"
"37",3864,"MN","Swift County"
"39",64,"MN","Swift County"
"41",38467,"MN","Swift County"
"42",50470,"MN","Swift County"
"43",44,"MN","Swift County"
"44",268,"MN","Swift County"
"53",228,"MN","Swift County"
"58",22,"MN","Swift County"
"59",24,"MN","Swift County"
"60",328,"MN","Swift County"
"61",200040,"MN","Swift County"
"68",3,"MN","Swift County"
"111",35654,"MN","Swift County"
"121",68367,"MN","Swift County"
"122",18462,"MN","Swift County"
"123",4437,"MN","Swift County"
"124",1246,"MN","Swift County"
"131",2531,"MN","Swift County"
"141",26122,"MN","Swift County"
"142",140,"MN","Swift County"
"143",4570,"MN","Swift County"
"152",167,"MN","Swift County"
