"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"261",7970,141,2017,"MN",121,0.000112222191614105
"262",7970,141,2017,"MO",360,0.000316330534226584
"263",7970,141,2017,"NC",1023,0.000847886700463892
"264",7970,141,2017,"NY",908,0.000796128304933073
"265",7970,141,2017,"OH",95,7.83530824477149e-05
"266",7970,141,2017,"OK",40,3.50335942200883e-05
"267",7970,141,2017,"PA",3180,0.00253600784065702
"268",7970,141,2017,"SC",146,0.000134865787570002
"269",7970,141,2017,"TN",420,0.000288114702943483
"270",7970,141,2017,"TX",123,0.000109610451209125
"271",7970,141,2017,"VA",1396,0.00110822323376301
"272",7970,141,2017,"VT",10,8.96076542435862e-06
"273",7970,141,2017,"WI",600,0.00054406102320834
"274",7970,141,2017,"WV",9,8.54666765428159e-06
"275",7970,141,2018,"CT",21,1.9001790692561e-05
"276",7970,141,2018,"IL",6,5.75209851869147e-06
"277",7970,141,2018,"NH",159,0.000141241543315644
"278",7970,141,2018,"NJ",74,7.67058877165701e-05
"279",7970,141,2018,"PA",191,0.00015242219041598
"280",7970,141,2018,"WV",106,0.000100424208087931
"281",7970,142,2017,"GA",1,8.31919070912782e-07
"282",7970,142,2017,"MA",1,9.48989895155596e-07
"283",7970,142,2017,"MD",4,3.30605266250026e-06
"284",7970,142,2017,"ME",1,8.83798211192421e-07
"285",7970,142,2017,"MI",1942,0.00171281986284362
"286",7970,142,2017,"MN",12,1.11285926095851e-05
"287",7970,142,2017,"NC",24,1.98982069064271e-05
"288",7970,142,2017,"NY",18,1.57919671527083e-05
"289",7970,142,2017,"OH",1,8.2474770967561e-07
"290",7970,142,2017,"PA",12,9.58831382518233e-06
"291",7970,142,2017,"SC",39,3.5993399391067e-05
"292",7970,142,2017,"TN",6,4.11527149817831e-06
"293",7970,142,2017,"VA",74,5.87532533466194e-05
"294",7970,142,2017,"VT",5,4.47535422428685e-06
"295",7970,142,2017,"WI",74,6.71156841830393e-05
"296",7970,142,2018,"NH",14,1.24364850939843e-05
"297",7970,142,2018,"NJ",1,1.11925054983183e-06
"298",7970,142,2018,"WV",13,1.23020387525507e-05
"299",7970,143,2017,"CT",1,8.09126952018772e-07
"300",7970,143,2017,"MA",1,9.48989895155596e-07
"301",7970,143,2017,"MI",178,0.000156995831285233
"302",7970,143,2017,"NC",1,8.29084276416698e-07
"303",7970,143,2017,"NY",32,2.8055795558313e-05
"304",7970,143,2017,"PA",1,7.99418023678762e-07
"305",7970,143,2017,"TN",3,2.06118135922544e-06
"306",7970,143,2017,"VA",9,7.14386621071688e-06
"307",7970,143,2017,"WI",29,2.63112850570015e-05
"308",7970,143,2018,"CT",1,9.04847175836237e-07
"309",7970,143,2018,"NH",2,1.77664072771204e-06
"310",7970,143,2018,"NJ",2,2.05023485440257e-06
"311",7970,143,2018,"PA",2,1.59933467677446e-06
"312",7970,152,2017,"AL",1,8.3437003810568e-07
"313",7970,152,2017,"CT",4,3.23650780807509e-06
"314",7970,152,2017,"GA",10,8.31919070912782e-06
"315",7970,152,2017,"IA",1,9.17449709994147e-07
"316",7970,152,2017,"KS",2,1.68769535073685e-06
