"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"393",7960,49,2012,"OR",875,1.00056642676745
"394",7960,49,2012,"WA",385,1.00030338628779
"395",7960,49,2013,"OR",117,1.0000756991603
"396",7960,49,2013,"WA",28,1.00002206433961
"397",7960,49,2014,"ID",1,1.00000075917174
"398",7960,49,2014,"OR",15,1.00000970512305
"399",7960,49,2014,"WA",4,1.00000315204852
"400",7960,49,2015,"OR",4,1.00000258600403
"401",7960,49,2017,"OR",1097,1.00070993189573
"402",7960,49,2017,"WA",3,1.00000236403639
"403",7960,49,2018,"ID",176,1.00013361422688
"404",7960,49,2019,"OR",21,1.00001357652115
"405",7960,49,2020,"OR",16,1.00001035441211
"406",7960,49,2020,"WA",3,1.00000236403639
"407",7960,49,2021,"OR",69,1.00004464815729
"408",7960,50,2012,"OR",2,1.00000129490431
"409",7960,50,2012,"WA",12,1.00000946668338
"410",7960,50,2013,"OR",3,1.00000194205507
"411",7960,51,2012,"OR",1,1.00000064840331
"412",7960,51,2012,"WA",1,1.00000078801213
"413",7960,52,2012,"OR",9,1.00000581850907
"414",7960,53,2012,"ID",10,1.00000759171744
"415",7960,53,2012,"OR",1297,1.00083959794612
"416",7960,53,2012,"WA",131,1.00010323211652
"417",7960,53,2013,"OR",125,1.00008094569717
"418",7960,53,2013,"WA",38,1.00002994446091
"419",7960,53,2014,"OR",12,1.00000776951727
"420",7960,53,2014,"WA",3,1.00000236403639
"421",7960,53,2019,"ID",56,1.00004251361764
"422",7960,53,2019,"OR",8,1.00000517775939
"423",7960,53,2020,"CA",1,1.00000100384271
"424",7960,53,2020,"OR",6,1.00000388155809
"425",7960,53,2020,"WA",4,1.00000315204852
"426",7960,53,2021,"OR",1,1.00000064650101
"427",7960,54,2012,"CA",1,1.00000100248617
"428",7960,54,2012,"OR",5,1.00000323575378
"429",7960,54,2014,"OR",1,1.00000064715076
"430",7960,55,2012,"OR",2017,1.00130501198899
"431",7960,55,2012,"WA",54,1.00004263535181
"432",7960,55,2013,"OR",294,1.00019023113457
"433",7960,55,2013,"UT",2,1.0000013992521
"434",7960,55,2013,"WA",2,1.00000157602426
"435",7960,55,2014,"OR",102,1.0000659955409
"436",7960,55,2014,"WA",3,1.00000236673543
"437",7960,55,2015,"OR",3,1.00000194145227
"438",7960,55,2016,"OR",2,1.00000129430151
"439",7960,56,2012,"ID",19,1.00001442426313
"440",7960,56,2012,"OR",1640,1.0010609868204
"441",7960,56,2012,"WA",28,1.00002207970623
"442",7960,56,2013,"OR",447,1.00028922732389
"443",7960,56,2013,"WA",8,1.00000630409703
"444",7960,56,2014,"OR",109,1.00007052538325
"445",7960,56,2014,"WA",1,1.00000078855149
"446",7960,56,2015,"OR",659,1.00042625732068
"447",7960,56,2015,"WA",14,1.00001103216981
"448",7960,56,2016,"OR",337,1.00021798611469
"449",7960,56,2016,"WA",1,1.00000078801213
"450",7960,56,2017,"OR",355,1.0002297375286
"451",7960,56,2017,"WA",1,1.00000078801213
"452",7960,56,2018,"OR",5,1.00000323690866
"453",7960,56,2018,"WA",1,1.00000078801213
"454",7960,56,2019,"ID",22,1.00001670177836
"455",7960,56,2019,"OR",213,1.00013783971787
"456",7960,56,2019,"WA",11,1.00000866995121
"457",7960,56,2020,"OR",408,1.00026399169018
"458",7960,56,2020,"WA",10,1.00000788628573
"459",7960,56,2021,"OR",308,1.00019927081494
"460",7960,56,2021,"WA",4,1.00000315295741
"461",7960,57,2012,"ID",149,1.00011311602828
"462",7960,57,2012,"NM",40,1.00003127682227
"463",7960,57,2012,"OR",1877,1.00121408638163
"464",7960,57,2012,"WA",131,1.00010324980918
"465",7960,57,2013,"OR",276,1.00017877296782
"466",7960,57,2013,"WA",66,1.00005200987925
"467",7960,57,2014,"OR",276,1.00017872408777
"468",7960,57,2014,"WA",8,1.00000630409703
"469",7960,57,2015,"OR",3,1.00000194145227
"470",7960,57,2017,"OR",14,1.00000906102444
"471",7960,57,2020,"OR",2,1.00000129555406
"472",7960,57,2020,"WA",1,1.00000078801213
"473",7960,57,2021,"OR",2,1.00000129430151
"474",7960,57,2021,"WA",2,1.00000157892202
"475",7960,58,2012,"CA",75,1.00007528549015
"476",7960,58,2012,"OR",5326,1.00344518307564
"477",7960,58,2013,"ID",1,1.00000075917174
"478",7960,58,2013,"OR",244,1.00015781446949
"479",7960,58,2014,"CA",2,1.00000200497233
"480",7960,58,2014,"OR",108,1.00006988773351
"481",7960,58,2015,"OR",32,1.00002068868198
"482",7960,58,2017,"OR",3,1.00000193950302
"483",7960,58,2018,"OR",42,1.00002717708305
"484",7960,58,2019,"OR",5,1.00000323250504
"485",7960,58,2020,"OR",24,1.00001552836942
"486",7960,59,2012,"ID",4,1.00000303668697
"487",7960,59,2012,"OR",43082,1.02787108854593
"488",7960,59,2012,"WA",77,1.00006072346614
"489",7960,59,2013,"ID",1,1.00000075917174
"490",7960,59,2013,"NM",2,1.00000156882645
"491",7960,59,2013,"OR",1432,1.00092644290326
"492",7960,59,2013,"WA",13,1.00001024415768
